date,symbol,sector,exchange,open,high,low,close,volume,market_cap,price,daily_return
2022-02-22,ORCL,Technology,NYSE,137.52,140.74,132.6,135.26,33248154,935137118.0,135.26,-1.65
2022-02-23,ORCL,Technology,NYSE,135.26,139.35,132.49,136.17,3019712,902532080.0,136.17,0.68
2022-02-24,ORCL,Technology,NYSE,136.17,138.54,132.51,134.49,5672435,593212395.0,134.49,-1.23
2022-02-25,ORCL,Technology,NYSE,134.49,135.28,133.45,135.18,728158,940960735.0,135.18,0.51
2022-02-28,ORCL,Technology,NYSE,135.18,137.15,128.37,131.92,2844595,782059011.0,131.92,-2.41
2022-03-01,ORCL,Technology,NYSE,131.92,134.21,124.95,125.01,6745780,1203071083.0,125.01,-5.24
2022-03-02,ORCL,Technology,NYSE,125.01,127.31,118.52,120.3,8062045,395328157.0,120.3,-3.77
2022-03-03,ORCL,Technology,NYSE,120.3,123.2,120.1,122.68,820582,560744813.0,122.68,1.98
2022-03-04,ORCL,Technology,NYSE,122.68,123.9,121.03,122.62,2370972,278560701.0,122.62,-0.05
2022-03-07,ORCL,Technology,NYSE,122.62,122.98,120.54,122.55,4843827,849197196.0,122.55,-0.06
2022-03-08,ORCL,Technology,NYSE,122.55,122.72,118.49,121.72,1091875,733400481.0,121.72,-0.67
2022-03-09,ORCL,Technology,NYSE,121.72,128.54,118.17,127.34,1912462,224226534.0,127.34,4.62
2022-03-10,ORCL,Technology,NYSE,127.34,128.03,123.89,126.36,3763441,752008071.0,126.36,-0.77
2022-03-11,ORCL,Technology,NYSE,126.36,129.09,123.75,125.49,16042641,608190180.0,125.49,-0.69
2022-03-14,ORCL,Technology,NYSE,125.49,131.91,121.8,128.09,3265276,997848683.0,128.09,2.07
2022-03-15,ORCL,Technology,NYSE,128.09,132.39,125.03,129.81,1016638,888946760.0,129.81,1.34
2022-03-16,ORCL,Technology,NYSE,129.81,135.74,129.5,135.32,9498483,1098458303.0,135.32,4.25
2022-03-17,ORCL,Technology,NYSE,135.32,138.14,130.22,133.59,498715,752405812.0,133.59,-1.28
2022-03-18,ORCL,Technology,NYSE,133.59,137.42,127.74,130.19,710762,1299233440.0,130.19,-2.54
2022-03-21,ORCL,Technology,NYSE,130.19,132.67,122.95,125.77,834313,1160657896.0,125.77,-3.4
2022-03-22,ORCL,Technology,NYSE,125.77,128.28,125.53,127.61,16213181,506659511.0,127.61,1.46
2022-03-23,ORCL,Technology,NYSE,127.61,130.35,126.54,128.36,9797326,446148483.0,128.36,0.59
2022-03-24,ORCL,Technology,NYSE,128.36,131.0,127.11,129.6,4756001,608242826.0,129.6,0.97
2022-03-25,ORCL,Technology,NYSE,129.6,132.25,127.97,131.99,3506484,567394881.0,131.99,1.84
2022-03-28,ORCL,Technology,NYSE,131.99,132.96,131.21,131.49,4248021,521277797.0,131.49,-0.38
2022-03-29,ORCL,Technology,NYSE,131.49,135.56,130.95,132.55,8697236,1314144776.0,132.55,0.81
2022-03-30,ORCL,Technology,NYSE,132.55,135.99,127.85,130.77,8604074,1225041359.0,130.77,-1.34
2022-03-31,ORCL,Technology,NYSE,130.77,133.01,124.14,126.38,1701397,893660186.0,126.38,-3.35
2022-04-01,ORCL,Technology,NYSE,126.38,129.1,123.88,126.81,2293033,293869049.0,126.81,0.34
2022-04-04,ORCL,Technology,NYSE,126.81,131.31,125.47,129.62,6886298,519018978.0,129.62,2.21
2022-04-05,ORCL,Technology,NYSE,129.62,135.15,125.78,133.63,709571,1163662875.0,133.63,3.09
2022-04-06,ORCL,Technology,NYSE,133.63,136.73,124.79,128.64,4791855,310841266.0,128.64,-3.73
2022-04-07,ORCL,Technology,NYSE,128.64,128.68,123.7,125.4,2146840,1068864386.0,125.4,-2.52
2022-04-08,ORCL,Technology,NYSE,125.4,128.04,123.73,125.66,2764315,299787758.0,125.66,0.21
2022-04-11,ORCL,Technology,NYSE,125.66,126.02,123.88,124.41,4139629,503930696.0,124.41,-1.0
2022-04-12,ORCL,Technology,NYSE,124.41,129.28,122.19,127.84,1982966,282570120.0,127.84,2.75
2022-04-13,ORCL,Technology,NYSE,127.84,132.59,126.87,130.83,587284,371954136.0,130.83,2.34
2022-04-14,ORCL,Technology,NYSE,130.83,132.14,129.26,130.74,5291793,237935100.0,130.74,-0.07
2022-04-15,ORCL,Technology,NYSE,130.74,132.61,129.16,130.08,1041231,939268224.0,130.08,-0.5
2022-04-18,ORCL,Technology,NYSE,130.08,132.82,127.83,128.82,2827802,217410094.0,128.82,-0.97
2022-04-19,ORCL,Technology,NYSE,128.82,131.88,125.43,127.66,13325187,787590221.0,127.66,-0.9
2022-04-20,ORCL,Technology,NYSE,127.66,128.77,124.04,125.86,4099811,729148132.0,125.86,-1.41
2022-04-21,ORCL,Technology,NYSE,125.86,132.99,123.97,129.58,12127745,537155927.0,129.58,2.96
2022-04-22,ORCL,Technology,NYSE,129.58,132.04,124.5,125.4,20734864,1175859399.0,125.4,-3.23
2022-04-25,ORCL,Technology,NYSE,125.4,127.82,118.96,122.1,271398,874002413.0,122.1,-2.63
2022-04-26,ORCL,Technology,NYSE,122.1,123.39,121.55,123.28,12591712,599472161.0,123.28,0.96
2022-04-27,ORCL,Technology,NYSE,123.28,127.84,120.41,127.47,2955010,401847429.0,127.47,3.4
2022-04-28,ORCL,Technology,NYSE,127.47,130.45,127.18,128.62,2858773,454677039.0,128.62,0.9
2022-04-29,ORCL,Technology,NYSE,128.62,130.71,121.53,124.72,6145867,191912796.0,124.72,-3.03
2022-05-02,ORCL,Technology,NYSE,124.72,126.19,124.3,124.42,4182859,1185842401.0,124.42,-0.24
2022-05-03,ORCL,Technology,NYSE,124.42,127.28,121.46,122.84,13926832,551958260.0,122.84,-1.27
2022-05-04,ORCL,Technology,NYSE,122.84,124.73,121.59,124.04,2380898,748234244.0,124.04,0.98
2022-05-05,ORCL,Technology,NYSE,124.04,128.44,121.46,125.19,2093804,1216597950.0,125.19,0.92
2022-05-06,ORCL,Technology,NYSE,125.19,126.15,123.18,126.14,8058873,1108065579.0,126.14,0.77
2022-05-09,ORCL,Technology,NYSE,126.14,130.65,122.55,127.58,1375756,1254767328.0,127.58,1.14
2022-05-10,ORCL,Technology,NYSE,127.58,132.17,124.77,128.35,17138042,1047657723.0,128.35,0.61
2022-05-11,ORCL,Technology,NYSE,128.35,131.05,127.7,129.55,414096,1204548694.0,129.55,0.93
2022-05-12,ORCL,Technology,NYSE,129.55,135.48,126.68,134.73,14425783,809263346.0,134.73,4.0
2022-05-13,ORCL,Technology,NYSE,134.73,140.72,134.62,138.23,3936310,708873980.0,138.23,2.6
2022-05-16,ORCL,Technology,NYSE,138.23,139.47,130.39,133.3,984534,783950406.0,133.3,-3.56
2022-05-17,ORCL,Technology,NYSE,133.3,136.85,132.94,134.86,1880634,265453577.0,134.86,1.17
2022-05-18,ORCL,Technology,NYSE,134.86,135.68,131.89,134.86,23284598,364473184.0,134.86,-0.0
2022-05-19,ORCL,Technology,NYSE,134.86,137.18,132.06,136.59,2293889,1308061768.0,136.59,1.29
2022-05-20,ORCL,Technology,NYSE,136.59,138.43,132.09,134.07,4353225,640253123.0,134.07,-1.85
2022-05-23,ORCL,Technology,NYSE,134.07,135.3,133.43,135.12,5603430,773719017.0,135.12,0.79
2022-05-24,ORCL,Technology,NYSE,135.12,142.47,131.74,138.66,9799229,653810338.0,138.66,2.62
2022-05-25,ORCL,Technology,NYSE,138.66,139.58,132.7,135.1,620319,402189175.0,135.1,-2.57
2022-05-26,ORCL,Technology,NYSE,135.1,135.33,131.32,133.3,4330967,377517335.0,133.3,-1.33
2022-05-27,ORCL,Technology,NYSE,133.3,136.36,132.48,135.72,973845,835323216.0,135.72,1.81
2022-05-30,ORCL,Technology,NYSE,135.72,137.92,131.1,133.47,931657,1132259305.0,133.47,-1.65
2022-05-31,ORCL,Technology,NYSE,133.47,137.9,132.26,135.25,879686,334477701.0,135.25,1.33
2022-06-01,ORCL,Technology,NYSE,135.25,140.59,132.62,137.84,3754866,829116904.0,137.84,1.92
2022-06-02,ORCL,Technology,NYSE,137.84,140.76,136.87,137.56,5988134,1145092931.0,137.56,-0.21
2022-06-03,ORCL,Technology,NYSE,137.56,144.88,136.78,141.42,3895916,307544835.0,141.42,2.81
2022-06-06,ORCL,Technology,NYSE,141.42,144.74,139.6,140.56,8870703,501542764.0,140.56,-0.61
2022-06-07,ORCL,Technology,NYSE,140.56,144.65,135.61,139.72,1688197,1188218586.0,139.72,-0.59
2022-06-08,ORCL,Technology,NYSE,139.72,143.76,136.63,139.8,3740201,1237740093.0,139.8,0.06
2022-06-09,ORCL,Technology,NYSE,139.8,143.39,137.52,139.96,4048988,390461996.0,139.96,0.11
2022-06-10,ORCL,Technology,NYSE,139.96,141.31,136.54,140.03,4665868,880499528.0,140.03,0.05
2022-06-13,ORCL,Technology,NYSE,140.03,146.26,136.98,143.19,446606,1410739814.0,143.19,2.25
2022-06-14,ORCL,Technology,NYSE,143.19,143.34,137.81,140.0,3253910,162533723.0,140.0,-2.23
2022-06-15,ORCL,Technology,NYSE,140.0,142.27,138.15,139.62,430475,452755393.0,139.62,-0.27
2022-06-16,ORCL,Technology,NYSE,139.62,149.35,138.1,146.65,2156469,1189360794.0,146.65,5.04
2022-06-17,ORCL,Technology,NYSE,146.65,149.55,146.03,146.34,9729350,950772030.0,146.34,-0.21
2022-06-20,ORCL,Technology,NYSE,146.34,147.53,143.19,146.44,1229926,1277322236.0,146.44,0.07
2022-06-21,ORCL,Technology,NYSE,146.44,154.07,145.73,149.93,12789975,1285188872.0,149.93,2.39
2022-06-22,ORCL,Technology,NYSE,149.93,152.35,145.01,145.2,1920633,815535933.0,145.2,-3.16
2022-06-23,ORCL,Technology,NYSE,145.2,151.36,144.07,149.43,4158043,1372086797.0,149.43,2.91
2022-06-24,ORCL,Technology,NYSE,149.43,153.2,135.43,139.22,22123953,551110099.0,139.22,-6.83
2022-06-27,ORCL,Technology,NYSE,139.22,143.96,135.28,139.92,1223811,219122567.0,139.92,0.5
2022-06-28,ORCL,Technology,NYSE,139.92,141.46,137.0,137.27,543885,629263826.0,137.27,-1.89
2022-06-29,ORCL,Technology,NYSE,137.27,143.32,135.81,139.84,1138817,730480930.0,139.84,1.87
2022-06-30,ORCL,Technology,NYSE,139.84,145.1,138.42,144.05,18767756,656045598.0,144.05,3.01
2022-07-01,ORCL,Technology,NYSE,144.05,149.61,142.02,148.24,8223679,814913969.0,148.24,2.91
2022-07-04,ORCL,Technology,NYSE,148.24,153.26,145.32,150.18,2053901,209883951.0,150.18,1.31
2022-07-05,ORCL,Technology,NYSE,150.18,152.59,142.15,144.53,923100,383057590.0,144.53,-3.76
2022-07-06,ORCL,Technology,NYSE,144.53,144.87,132.14,135.01,19354534,696277901.0,135.01,-6.59
2022-07-07,ORCL,Technology,NYSE,135.01,137.27,132.47,134.04,1444907,585754512.0,134.04,-0.72
2022-07-08,ORCL,Technology,NYSE,134.04,136.03,130.78,134.29,5765072,1071410875.0,134.29,0.19
2022-07-11,ORCL,Technology,NYSE,134.29,137.94,130.18,134.19,1617244,379968282.0,134.19,-0.08
2022-07-12,ORCL,Technology,NYSE,134.19,137.21,128.38,131.12,3649435,1254024784.0,131.12,-2.29
2022-07-13,ORCL,Technology,NYSE,131.12,138.12,128.72,135.61,3904244,474087085.0,135.61,3.43
2022-07-14,ORCL,Technology,NYSE,135.61,136.27,128.62,132.02,1005117,477199224.0,132.02,-2.64
2022-07-15,ORCL,Technology,NYSE,132.02,134.3,130.85,132.44,8941205,395592054.0,132.44,0.32
2022-07-18,ORCL,Technology,NYSE,132.44,135.63,127.27,130.98,5448999,462573549.0,130.98,-1.1
2022-07-19,ORCL,Technology,NYSE,130.98,132.53,127.39,130.96,2009337,1097812661.0,130.96,-0.02
2022-07-20,ORCL,Technology,NYSE,130.96,133.45,122.18,125.63,8496679,435411721.0,125.63,-4.07
2022-07-21,ORCL,Technology,NYSE,125.63,130.15,123.67,128.77,1563941,489454663.0,128.77,2.5
2022-07-22,ORCL,Technology,NYSE,128.77,130.84,122.86,125.78,13607504,620713623.0,125.78,-2.33
2022-07-25,ORCL,Technology,NYSE,125.78,128.23,124.74,127.88,5009700,318595649.0,127.88,1.67
2022-07-26,ORCL,Technology,NYSE,127.88,129.14,124.02,125.98,4974926,1058427820.0,125.98,-1.48
2022-07-27,ORCL,Technology,NYSE,125.98,129.07,124.27,126.35,2280154,1054810016.0,126.35,0.29
2022-07-28,ORCL,Technology,NYSE,126.35,128.89,120.12,123.41,7188945,1207230739.0,123.41,-2.32
2022-07-29,ORCL,Technology,NYSE,123.41,125.9,122.29,123.49,3486689,588228682.0,123.49,0.06
2022-08-01,ORCL,Technology,NYSE,123.49,125.24,122.42,122.59,750778,713686455.0,122.59,-0.72
2022-08-02,ORCL,Technology,NYSE,122.59,123.4,113.0,116.21,26256217,720200261.0,116.21,-5.21
2022-08-03,ORCL,Technology,NYSE,116.21,120.34,114.58,117.41,714447,652889255.0,117.41,1.04
2022-08-04,ORCL,Technology,NYSE,117.41,123.96,116.84,120.5,3964232,1100588712.0,120.5,2.63
2022-08-05,ORCL,Technology,NYSE,120.5,122.31,116.96,119.37,2546302,1044415967.0,119.37,-0.94
2022-08-08,ORCL,Technology,NYSE,119.37,122.29,112.26,113.85,3932118,800107674.0,113.85,-4.62
2022-08-09,ORCL,Technology,NYSE,113.85,120.22,112.7,116.88,7559583,334053585.0,116.88,2.66
2022-08-10,ORCL,Technology,NYSE,116.88,121.29,115.22,120.29,1385486,844324574.0,120.29,2.91
2022-08-11,ORCL,Technology,NYSE,120.29,120.6,118.39,119.03,1279966,310765834.0,119.03,-1.05
2022-08-12,ORCL,Technology,NYSE,119.03,123.72,116.59,120.31,2013377,1038181362.0,120.31,1.08
2022-08-15,ORCL,Technology,NYSE,120.31,121.0,115.27,117.94,6828897,651771261.0,117.94,-1.98
2022-08-16,ORCL,Technology,NYSE,117.94,119.55,110.4,113.17,2839721,256070605.0,113.17,-4.04
2022-08-17,ORCL,Technology,NYSE,113.17,117.39,111.87,115.8,1282863,781119690.0,115.8,2.32
2022-08-18,ORCL,Technology,NYSE,115.8,118.04,112.96,113.75,1178147,203874096.0,113.75,-1.77
2022-08-19,ORCL,Technology,NYSE,113.75,117.96,113.62,117.16,1648077,965246312.0,117.16,3.0
2022-08-22,ORCL,Technology,NYSE,117.16,117.59,115.1,115.62,18696173,603450889.0,115.62,-1.31
2022-08-23,ORCL,Technology,NYSE,115.62,119.7,113.18,117.98,778197,1086533107.0,117.98,2.04
2022-08-24,ORCL,Technology,NYSE,117.98,120.77,109.47,112.16,3498235,204564007.0,112.16,-4.93
2022-08-25,ORCL,Technology,NYSE,112.16,117.15,109.7,116.45,2121493,241500955.0,116.45,3.83
2022-08-26,ORCL,Technology,NYSE,116.45,121.17,113.66,119.44,7891285,969326556.0,119.44,2.57
2022-08-29,ORCL,Technology,NYSE,119.44,121.09,117.06,117.49,3803513,555341300.0,117.49,-1.64
2022-08-30,ORCL,Technology,NYSE,117.49,118.84,110.41,113.37,1700750,851982835.0,113.37,-3.5
2022-08-31,ORCL,Technology,NYSE,113.37,116.23,112.68,114.74,2458589,831630912.0,114.74,1.2
2022-09-01,ORCL,Technology,NYSE,114.74,120.43,111.93,117.96,2123270,1179167271.0,117.96,2.81
2022-09-02,ORCL,Technology,NYSE,117.96,127.22,115.5,124.79,36700437,1215723666.0,124.79,5.79
2022-09-05,ORCL,Technology,NYSE,124.79,127.81,123.13,123.36,1587431,1046201140.0,123.36,-1.15
2022-09-06,ORCL,Technology,NYSE,123.36,124.72,123.32,123.73,1916526,284483126.0,123.73,0.3
2022-09-07,ORCL,Technology,NYSE,123.73,125.11,123.19,124.41,1000916,401652370.0,124.41,0.55
2022-09-08,ORCL,Technology,NYSE,124.41,125.16,120.33,123.21,1924212,443885324.0,123.21,-0.96
2022-09-09,ORCL,Technology,NYSE,123.21,129.39,120.21,128.06,3609631,461032135.0,128.06,3.94
2022-09-12,ORCL,Technology,NYSE,128.06,128.33,121.35,124.46,5763389,1241589702.0,124.46,-2.81
2022-09-13,ORCL,Technology,NYSE,124.46,131.11,124.09,127.6,5072249,729523026.0,127.6,2.52
2022-09-14,ORCL,Technology,NYSE,127.6,129.98,126.73,127.92,229038,483915356.0,127.92,0.25
2022-09-15,ORCL,Technology,NYSE,127.92,128.25,127.01,127.79,3797442,389773657.0,127.79,-0.1
2022-09-16,ORCL,Technology,NYSE,127.79,128.34,120.94,123.52,2089228,980012358.0,123.52,-3.34
2022-09-19,ORCL,Technology,NYSE,123.52,125.37,120.46,124.2,1377631,746422215.0,124.2,0.55
2022-09-20,ORCL,Technology,NYSE,124.2,125.57,115.9,119.22,1144981,794243249.0,119.22,-4.01
2022-09-21,ORCL,Technology,NYSE,119.22,122.87,118.94,120.19,2074698,932296589.0,120.19,0.81
2022-09-22,ORCL,Technology,NYSE,120.19,128.69,116.6,127.52,1644049,1250478175.0,127.52,6.1
2022-09-23,ORCL,Technology,NYSE,127.52,132.16,127.14,129.04,2553320,256087272.0,129.04,1.19
2022-09-26,ORCL,Technology,NYSE,129.04,130.86,126.33,130.02,9184926,271342921.0,130.02,0.76
2022-09-27,ORCL,Technology,NYSE,130.02,134.22,129.11,130.9,2745999,233455757.0,130.9,0.68
2022-09-28,ORCL,Technology,NYSE,130.9,132.76,128.34,129.89,9667705,164505203.0,129.89,-0.78
2022-09-29,ORCL,Technology,NYSE,129.89,133.7,127.35,132.26,4766355,445857901.0,132.26,1.83
2022-09-30,ORCL,Technology,NYSE,132.26,135.69,131.85,134.37,944578,322840241.0,134.37,1.59
2022-10-03,ORCL,Technology,NYSE,134.37,141.37,133.97,137.63,797667,824941051.0,137.63,2.42
2022-10-04,ORCL,Technology,NYSE,137.63,140.99,135.25,136.9,3804606,562867379.0,136.9,-0.52
2022-10-05,ORCL,Technology,NYSE,136.9,144.82,134.35,143.16,1552664,332261365.0,143.16,4.57
2022-10-06,ORCL,Technology,NYSE,143.16,146.75,136.13,140.0,6874002,306484196.0,140.0,-2.2
2022-10-07,ORCL,Technology,NYSE,140.0,143.26,136.38,138.26,2827710,424525837.0,138.26,-1.25
2022-10-10,ORCL,Technology,NYSE,138.26,140.23,135.82,138.57,6489071,1128160716.0,138.57,0.22
2022-10-11,ORCL,Technology,NYSE,138.57,141.75,136.13,136.35,974973,244575588.0,136.35,-1.6
2022-10-12,ORCL,Technology,NYSE,136.35,140.83,134.18,139.3,957881,348880927.0,139.3,2.17
2022-10-13,ORCL,Technology,NYSE,139.3,144.3,136.36,141.27,2709620,983236294.0,141.27,1.41
2022-10-14,ORCL,Technology,NYSE,141.27,143.65,137.44,140.74,9582428,531175598.0,140.74,-0.37
2022-10-17,ORCL,Technology,NYSE,140.74,150.62,140.56,147.44,11696942,1109640895.0,147.44,4.76
2022-10-18,ORCL,Technology,NYSE,147.44,148.92,145.83,148.28,10315013,153565394.0,148.28,0.57
2022-10-19,ORCL,Technology,NYSE,148.28,149.32,145.94,148.12,3675437,482964414.0,148.12,-0.11
2022-10-20,ORCL,Technology,NYSE,148.12,149.61,140.82,144.13,4434825,1237542876.0,144.13,-2.69
2022-10-21,ORCL,Technology,NYSE,144.13,149.6,140.56,145.84,5479602,775546378.0,145.84,1.18
2022-10-24,ORCL,Technology,NYSE,145.84,149.8,139.76,142.5,16706091,1276969945.0,142.5,-2.29
2022-10-25,ORCL,Technology,NYSE,142.5,148.94,138.32,146.06,7199102,660666633.0,146.06,2.49
2022-10-26,ORCL,Technology,NYSE,146.06,151.63,145.65,149.72,1543235,615606159.0,149.72,2.51
2022-10-27,ORCL,Technology,NYSE,149.72,149.98,143.92,144.97,6344196,915227564.0,144.97,-3.17
2022-10-28,ORCL,Technology,NYSE,144.97,148.68,138.43,139.86,9041623,1331665766.0,139.86,-3.53
2022-10-31,ORCL,Technology,NYSE,139.86,148.14,138.76,147.81,7371920,1190145439.0,147.81,5.69
2022-11-01,ORCL,Technology,NYSE,147.81,148.25,146.38,146.88,1246585,972830813.0,146.88,-0.63
2022-11-02,ORCL,Technology,NYSE,146.88,152.89,144.18,149.8,1767765,684862950.0,149.8,1.99
2022-11-03,ORCL,Technology,NYSE,149.8,150.35,143.74,146.03,1837387,1100289980.0,146.03,-2.51
2022-11-04,ORCL,Technology,NYSE,146.03,149.54,142.11,148.17,6017088,451103433.0,148.17,1.46
2022-11-07,ORCL,Technology,NYSE,148.17,153.58,146.38,149.26,23709496,553586045.0,149.26,0.74
2022-11-08,ORCL,Technology,NYSE,149.26,152.08,139.26,142.11,4030300,1310568547.0,142.11,-4.79
2022-11-09,ORCL,Technology,NYSE,142.11,144.6,138.37,139.93,891144,527035617.0,139.93,-1.53
2022-11-10,ORCL,Technology,NYSE,139.93,143.11,136.4,138.48,1407470,217373192.0,138.48,-1.03
2022-11-11,ORCL,Technology,NYSE,138.48,139.31,132.38,134.47,8109640,1208732841.0,134.47,-2.9
2022-11-14,ORCL,Technology,NYSE,134.47,138.43,130.56,134.44,5226872,531008268.0,134.44,-0.03
2022-11-15,ORCL,Technology,NYSE,134.44,134.64,131.3,132.09,3681581,1279220483.0,132.09,-1.74
2022-11-16,ORCL,Technology,NYSE,132.09,134.74,129.54,132.58,1004473,1279840243.0,132.58,0.37
2022-11-17,ORCL,Technology,NYSE,132.58,139.27,129.98,138.74,9890861,227321383.0,138.74,4.65
2022-11-18,ORCL,Technology,NYSE,138.74,140.3,137.34,138.98,4550711,251607810.0,138.98,0.17
2022-11-21,ORCL,Technology,NYSE,138.98,141.73,136.52,137.72,11419788,1286127280.0,137.72,-0.91
2022-11-22,ORCL,Technology,NYSE,137.72,140.76,134.86,140.39,2526068,749645265.0,140.39,1.94
2022-11-23,ORCL,Technology,NYSE,140.39,140.78,139.45,139.7,2495375,701132155.0,139.7,-0.49
2022-11-24,ORCL,Technology,NYSE,139.7,142.59,137.61,141.85,5631882,859629682.0,141.85,1.54
2022-11-25,ORCL,Technology,NYSE,141.85,143.23,139.45,140.71,3124698,1268390213.0,140.71,-0.8
2022-11-28,ORCL,Technology,NYSE,140.71,143.09,137.21,140.32,14626899,791377841.0,140.32,-0.28
2022-11-29,ORCL,Technology,NYSE,140.32,147.07,136.19,143.85,4042007,919889920.0,143.85,2.52
2022-11-30,ORCL,Technology,NYSE,143.85,146.3,139.41,141.89,1075469,254105905.0,141.89,-1.36
2022-12-01,ORCL,Technology,NYSE,141.89,145.52,141.34,142.08,988872,1061994082.0,142.08,0.13
2022-12-02,ORCL,Technology,NYSE,142.08,145.55,138.84,140.57,15558004,877236351.0,140.57,-1.06
2022-12-05,ORCL,Technology,NYSE,140.57,143.42,137.52,142.57,13814059,880173659.0,142.57,1.42
2022-12-06,ORCL,Technology,NYSE,142.57,144.23,139.75,142.08,915225,262703690.0,142.08,-0.34
2022-12-07,ORCL,Technology,NYSE,142.08,144.29,141.74,142.37,6726887,535006749.0,142.37,0.21
2022-12-08,ORCL,Technology,NYSE,142.37,149.53,138.36,146.99,1653180,213382427.0,146.99,3.25
2022-12-09,ORCL,Technology,NYSE,146.99,149.92,144.87,145.31,5292156,766972722.0,145.31,-1.15
2022-12-12,ORCL,Technology,NYSE,145.31,147.32,141.25,144.36,15042325,188508012.0,144.36,-0.66
2022-12-13,ORCL,Technology,NYSE,144.36,149.03,141.88,145.29,11498947,531613377.0,145.29,0.65
2022-12-14,ORCL,Technology,NYSE,145.29,150.9,142.04,149.06,2380001,480792076.0,149.06,2.59
2022-12-15,ORCL,Technology,NYSE,149.06,152.41,147.02,147.25,8805475,1333940410.0,147.25,-1.22
2022-12-16,ORCL,Technology,NYSE,147.25,151.95,146.25,149.61,9599350,348595470.0,149.61,1.6
2022-12-19,ORCL,Technology,NYSE,149.61,159.66,148.02,158.23,2751568,216958215.0,158.23,5.77
2022-12-20,ORCL,Technology,NYSE,158.23,162.58,145.81,150.28,6906290,598019861.0,150.28,-5.03
2022-12-21,ORCL,Technology,NYSE,150.28,158.96,147.82,155.7,4883277,1007674857.0,155.7,3.61
2022-12-22,ORCL,Technology,NYSE,155.7,162.13,153.79,160.38,6716546,661086456.0,160.38,3.0
2022-12-23,ORCL,Technology,NYSE,160.38,161.93,157.28,161.61,27361161,1232213757.0,161.61,0.76
2022-12-26,ORCL,Technology,NYSE,161.61,163.73,150.36,150.38,5424986,1012405546.0,150.38,-6.94
2022-12-27,ORCL,Technology,NYSE,150.38,158.57,150.21,155.68,467446,1500058327.0,155.68,3.52
2022-12-28,ORCL,Technology,NYSE,155.68,157.57,153.75,154.33,2655061,1442899368.0,154.33,-0.87
2022-12-29,ORCL,Technology,NYSE,154.33,156.75,149.69,154.12,1988942,506636351.0,154.12,-0.13
2022-12-30,ORCL,Technology,NYSE,154.12,159.69,153.2,157.94,4387023,864533867.0,157.94,2.48
2023-01-02,ORCL,Technology,NYSE,157.94,166.13,157.89,162.11,1600592,1078103837.0,162.11,2.64
2023-01-03,ORCL,Technology,NYSE,162.11,162.35,157.0,157.54,2696710,1071583895.0,157.54,-2.82
2023-01-04,ORCL,Technology,NYSE,157.54,159.67,150.56,152.73,6327074,153097341.0,152.73,-3.05
2023-01-05,ORCL,Technology,NYSE,152.73,154.8,151.69,153.57,2431095,411583735.0,153.57,0.55
2023-01-06,ORCL,Technology,NYSE,153.57,156.73,146.01,150.45,5686821,327698985.0,150.45,-2.03
2023-01-09,ORCL,Technology,NYSE,150.45,150.5,144.86,148.87,18656231,377570358.0,148.87,-1.05
2023-01-10,ORCL,Technology,NYSE,148.87,149.62,143.09,146.29,2646289,479408437.0,146.29,-1.74
2023-01-11,ORCL,Technology,NYSE,146.29,153.03,146.28,149.16,18095095,1406100708.0,149.16,1.97
2023-01-12,ORCL,Technology,NYSE,149.16,159.11,147.8,156.34,8553282,732739504.0,156.34,4.81
2023-01-13,ORCL,Technology,NYSE,156.34,160.24,153.01,154.83,1284496,339150817.0,154.83,-0.97
2023-01-16,ORCL,Technology,NYSE,154.83,157.57,153.84,155.84,6280326,1322952995.0,155.84,0.65
2023-01-17,ORCL,Technology,NYSE,155.84,156.33,145.73,149.08,4443656,985715890.0,149.08,-4.34
2023-01-18,ORCL,Technology,NYSE,149.08,153.8,147.72,150.9,6126417,297299283.0,150.9,1.22
2023-01-19,ORCL,Technology,NYSE,150.9,160.33,149.77,155.96,1332501,229245834.0,155.96,3.35
